program_id	position	AF35_gene	matched_gene	distance	pool_rank	sampling_step	master_seed
RANDOM_0248	15	TNFAIP3	PARP8	0.4813346884764968	148	29	20260908
RANDOM_0248	16	STAT1	LAMP2	0.9521123007230455	157	14	20260908
RANDOM_0248	17	IRF1	SNRPF	0.5214574048527779	116	11	20260908
RANDOM_0248	18	IFIT1	JDP2	0.354185905952931	83	15	20260908
RANDOM_0248	19	IFIT2	SPAG1	0.25608715022724104	38	28	20260908
RANDOM_0248	20	IFIT3	PDK3	0.33958883817528784	123	27	20260908
RANDOM_0248	21	ISG15	CD96	0.5769509692611756	196	31	20260908
RANDOM_0248	22	MX1	PPP1R3B	0.42415289407148493	42	33	20260908
RANDOM_0248	23	OAS1	NECAB3	0.48012083830989327	121	10	20260908
RANDOM_0248	24	CXCL9	SLC39A4	0.8663400669141075	71	26	20260908
RANDOM_0248	25	CXCL10	HIST1H1D	1.1844712665006016	123	21	20260908
RANDOM_0248	26	IFNG	OTOAP1	0.3457679338082125	20	2	20260908
RANDOM_0248	27	TNF	EPB42	0.6780404036140921	146	19	20260908
RANDOM_0248	28	CCL5	ASRGL1	0.8623114510591593	166	22	20260908
RANDOM_0248	29	NKG7	ALKAL2	0.5315123889797593	180	6	20260908
RANDOM_0248	30	PRF1	TMEM51	0.4095925467068457	101	16	20260908
RANDOM_0248	31	GZMB	ZNF486	0.5730464070487519	62	17	20260908
RANDOM_0248	32	PDCD1	LYPD6	0.4286977924056826	173	13	20260908
RANDOM_0248	33	LAG3	SMOX	0.36183211075877475	47	35	20260908
RANDOM_0248	34	TIGIT	PPP1R1C	0.46764754586342594	61	3	20260908
RANDOM_0248	35	TOX	GPC4	0.5892443331561785	70	30	20260908
RANDOM_0249	1	CD3D	TMEM45B	0.8282576720768355	87	5	20260908
RANDOM_0249	2	CD3E	KLHL3	0.5034926644323858	94	10	20260908
RANDOM_0249	3	CD3G	RGPD2	0.690110659162498	116	20	20260908
RANDOM_0249	4	CD247	RASGRP1	0.4362875718310509	190	2	20260908
RANDOM_0249	5	LCK	P3H3	0.4071447212303196	91	19	20260908
RANDOM_0249	6	FYN	UBXN7	0.19243400492168392	23	30	20260908
RANDOM_0249	7	ZAP70	SLIT3	0.43487523723766003	103	28	20260908
RANDOM_0249	8	LAT	DEXI	0.9025771604556498	170	7	20260908
RANDOM_0249	9	LCP2	FAAH	0.5637590697077645	173	26	20260908
RANDOM_0249	10	TRAT1	EVI2A	0.4524782419844247	198	8	20260908
RANDOM_0249	11	NFKB1	CAMKK2	0.2838637958832054	133	29	20260908
RANDOM_0249	12	REL	OXNAD1	0.31089018465662016	150	11	20260908
RANDOM_0249	13	RELA	NAGLU	0.4109848407453427	178	35	20260908
RANDOM_0249	14	NFKBIA	XBP1	0.6089078361862584	180	21	20260908
RANDOM_0249	15	TNFAIP3	SLC4A7	0.42841797497831735	105	12	20260908
RANDOM_0249	16	STAT1	GSTK1	0.9905508596216805	189	34	20260908
RANDOM_0249	17	IRF1	CCDC117	0.5850830875253885	193	22	20260908
RANDOM_0249	18	IFIT1	PIK3CG	0.16149370503562227	5	32	20260908
RANDOM_0249	19	IFIT2	DDX12P	0.3623069416251476	129	25	20260908
RANDOM_0249	20	IFIT3	NDC1	0.3814540535003532	180	3	20260908
RANDOM_0249	21	ISG15	TYMS	0.3752732931317532	44	27	20260908
RANDOM_0249	22	MX1	ATP1B3	0.506615579321325	81	1	20260908
RANDOM_0249	23	OAS1	C1orf198	0.5216923472766678	171	6	20260908
RANDOM_0249	24	CXCL9	DUOX2	0.8453637956958214	64	16	20260908
RANDOM_0249	25	CXCL10	HIST1H2AG	1.2438213231562172	158	23	20260908
RANDOM_0249	26	IFNG	AC024560.2	0.5471414168021361	152	4	20260908
RANDOM_0249	27	TNF	FAM83C	0.6353104904791799	111	24	20260908
RANDOM_0249	28	CCL5	ECHDC3	0.8812611037072218	180	17	20260908
RANDOM_0249	29	NKG7	IL1RL2	0.28502410310076176	22	14	20260908
RANDOM_0249	30	PRF1	BNC2	0.40345779995885617	91	13	20260908
RANDOM_0249	31	GZMB	RFPL4A	0.738246118762906	172	9	20260908
RANDOM_0249	32	PDCD1	C5orf30	0.27943209439165373	40	31	20260908
RANDOM_0249	33	LAG3	RYR3	0.3052380849130944	20	15	20260908
RANDOM_0249	34	TIGIT	P2RY10	0.42932935512398696	44	33	20260908
RANDOM_0249	35	TOX	HHIPL2	0.5937406926891173	71	18	20260908
RANDOM_0250	1	CD3D	CD38	0.803134810091078	73	33	20260908
RANDOM_0250	2	CD3E	PRR11	0.5580805004279095	129	3	20260908
RANDOM_0250	3	CD3G	TRBC1	0.45457226213616325	18	16	20260908
RANDOM_0250	4	CD247	POGLUT2	0.2470743722686708	28	19	20260908
RANDOM_0250	5	LCK	GLTPD2	0.4809864148661671	155	34	20260908
RANDOM_0250	6	FYN	ATP6V1H	0.22965882641910182	45	35	20260908
RANDOM_0250	7	ZAP70	CTTNBP2	0.5270608889599341	199	5	20260908
RANDOM_0250	8	LAT	PCNPP1	0.8745221715122058	153	30	20260908
RANDOM_0250	9	LCP2	BST2	0.3620418924559733	32	21	20260908
RANDOM_0250	10	TRAT1	HNRNPCP7	0.3745991901152207	100	32	20260908
RANDOM_0250	11	NFKB1	CLPB	0.17990025098454257	27	4	20260908
RANDOM_0250	12	REL	ZBTB37	0.32095859702741186	167	29	20260908
RANDOM_0250	13	RELA	HIPK3	0.32027636761450656	72	9	20260908
RANDOM_0250	14	NFKBIA	YWHAQ	0.6160797097005721	192	15	20260908
RANDOM_0250	15	TNFAIP3	PARP8	0.4813346884764968	148	18	20260908
RANDOM_0250	16	STAT1	TPM1	0.4289808276187583	13	11	20260908
RANDOM_0250	17	IRF1	CXADR	0.529191938119206	126	17	20260908
RANDOM_0250	18	IFIT1	PLA2R1	0.38603638776990085	106	25	20260908
RANDOM_0250	19	IFIT2	NEXN	0.3794196693409593	152	27	20260908
RANDOM_0250	20	IFIT3	ZNHIT3	0.3809019453947742	179	20	20260908
RANDOM_0250	21	ISG15	CXCR4	0.5330872791850918	163	1	20260908
RANDOM_0250	22	MX1	CRYL1	0.6367011575264131	198	10	20260908
RANDOM_0250	23	OAS1	ANTXR2	0.5231564370890265	176	14	20260908
RANDOM_0250	24	CXCL9	PDZK1IP1	1.1949443901656023	183	6	20260908
RANDOM_0250	25	CXCL10	RAMP1	1.1795172869205366	122	12	20260908
RANDOM_0250	26	IFNG	AQP7P1	0.4998944817529947	108	26	20260908
RANDOM_0250	27	TNF	CRB2	0.4997412658255913	33	13	20260908
RANDOM_0250	28	CCL5	RHOBTB1	0.8954044471354985	193	28	20260908
RANDOM_0250	29	NKG7	NCS1	0.28173258557095937	19	22	20260908
RANDOM_0250	30	PRF1	ARHGEF16	0.33750168359980004	47	8	20260908
RANDOM_0250	31	GZMB	LAX1	0.7285070399994515	163	23	20260908
RANDOM_0250	32	PDCD1	SLC12A5	0.23783426431697147	22	24	20260908
RANDOM_0250	33	LAG3	NFAM1	0.367556982636438	51	2	20260908
RANDOM_0250	34	TIGIT	PELI2	0.635883594388834	198	31	20260908
RANDOM_0250	35	TOX	KIAA1549L	0.6486953192284546	89	7	20260908
RANDOM_0251	1	CD3D	GOLT1A	0.7884082440560931	67	11	20260908
RANDOM_0251	2	CD3E	ORC1	0.5490903390305407	119	15	20260908
RANDOM_0251	3	CD3G	MTFP1	0.7781563158121939	197	12	20260908
RANDOM_0251	4	CD247	SPC24	0.28483995539719337	34	19	20260908
RANDOM_0251	5	LCK	MFAP3L	0.48967089639783057	165	33	20260908
RANDOM_0251	6	FYN	VGLL4	0.33774954746351377	197	27	20260908
RANDOM_0251	7	ZAP70	IL22RA1	0.4001929025921875	76	20	20260908
RANDOM_0251	8	LAT	AC021171.1	0.7144473872986348	64	25	20260908
RANDOM_0251	9	LCP2	TNFSF10	0.49758381379638705	101	9	20260908
RANDOM_0251	10	TRAT1	DPY19L1P2	0.4090880451961775	136	13	20260908
RANDOM_0251	11	NFKB1	MEN1	0.12798120214900136	7	32	20260908
RANDOM_0251	12	REL	SMUG1	0.3268629792624392	176	18	20260908
RANDOM_0251	13	RELA	GATAD2A	0.3267272273921064	79	23	20260908
RANDOM_0251	14	NFKBIA	PSMD4	0.4303267608123778	30	16	20260908
RANDOM_0251	15	TNFAIP3	EVL	0.4846066922172265	152	34	20260908
RANDOM_0251	16	STAT1	TPM1	0.4289808276187583	13	3	20260908
RANDOM_0251	17	IRF1	SLC7A6	0.5242173581437538	118	10	20260908
RANDOM_0251	18	IFIT1	MBOAT1	0.28987113157941424	41	6	20260908
RANDOM_0251	19	IFIT2	AKT3	0.3279964954503729	82	35	20260908
RANDOM_0251	20	IFIT3	SAC3D1	0.23074097234916302	35	17	20260908
RANDOM_0251	21	ISG15	EPB41L4A	0.4721079935523846	102	2	20260908
RANDOM_0251	22	MX1	CBR1	0.6274684261969746	186	31	20260908
RANDOM_0251	23	OAS1	GRTP1	0.40317647693469044	52	14	20260908
RANDOM_0251	24	CXCL9	UNC93A	0.9526746262662841	96	24	20260908
RANDOM_0251	25	CXCL10	KRT17	1.0210727018291277	64	1	20260908
RANDOM_0251	26	IFNG	RNASE7	0.4040677980952757	39	22	20260908
RANDOM_0251	27	TNF	ATP4B	0.6986895606896336	168	4	20260908
RANDOM_0251	28	CCL5	ITGA2	0.7534269473179339	94	7	20260908
RANDOM_0251	29	NKG7	MARVELD3	0.5203519407804444	167	8	20260908
RANDOM_0251	30	PRF1	CNGA1	0.39603154057871287	83	29	20260908
RANDOM_0251	31	GZMB	EIF5A2	0.6305491643001172	100	26	20260908
RANDOM_0251	32	PDCD1	FZD7	0.2644743012674683	34	30	20260908
RANDOM_0251	33	LAG3	GRIA3	0.4836905986425957	156	28	20260908
RANDOM_0251	34	TIGIT	SPIC	0.5569803461457494	123	5	20260908
RANDOM_0251	35	TOX	IGDCC4	0.7493184946573919	159	21	20260908
RANDOM_0252	1	CD3D	CAPG	0.9251610866992062	135	12	20260908
RANDOM_0252	2	CD3E	ASRGL1	0.5175230922844569	104	26	20260908
RANDOM_0252	3	CD3G	P2RY10	0.7131388355698849	141	9	20260908
RANDOM_0252	4	CD247	FCMR	0.21089121404475325	14	5	20260908
RANDOM_0252	5	LCK	MPP3	0.4580674847616738	128	18	20260908
RANDOM_0252	6	FYN	HTATSF1	0.24652203259652372	71	21	20260908
RANDOM_0252	7	ZAP70	RNF180	0.3272730763797073	35	11	20260908
RANDOM_0252	8	LAT	TSNAX-DISC1	0.378752717730395	4	29	20260908
RANDOM_0252	9	LCP2	FSTL1	0.5341532761799258	133	3	20260908
RANDOM_0252	10	TRAT1	ZNF114	0.3493312262057283	82	33	20260908
RANDOM_0252	11	NFKB1	CDK9	0.2992338607794737	161	25	20260908
RANDOM_0252	12	REL	SOCS6	0.33734972940146796	195	27	20260908
RANDOM_0252	13	RELA	UBE4B	0.2896717133671287	50	19	20260908
RANDOM_0252	14	NFKBIA	PHB2	0.43788921034696715	32	8	20260908
RANDOM_0252	15	TNFAIP3	DPYSL2	0.3598086497449711	50	13	20260908
RANDOM_0252	16	STAT1	SOD1	0.8727498115388544	118	10	20260908
RANDOM_0252	17	IRF1	ZNF253	0.4901662364273807	89	30	20260908
RANDOM_0252	18	IFIT1	C12orf49	0.2861650844060083	39	2	20260908
RANDOM_0252	19	IFIT2	ATP8A1	0.26472314314821344	44	35	20260908
RANDOM_0252	20	IFIT3	KIAA0895	0.3762294243170459	172	22	20260908
RANDOM_0252	21	ISG15	CACNA2D1	0.3265707544522303	22	14	20260908
RANDOM_0252	22	MX1	AKR1B1	0.5847080892122837	145	28	20260908
RANDOM_0252	23	OAS1	P4HA2	0.5215270076339844	170	16	20260908
RANDOM_0252	24	CXCL9	ENPP3	0.7900713691960143	53	31	20260908
RANDOM_0252	25	CXCL10	POF1B	0.9267743150478315	39	32	20260908
RANDOM_0252	26	IFNG	LUZP2	0.4618264141834724	68	24	20260908
RANDOM_0252	27	TNF	ADAMTS15	0.7011307009518942	172	4	20260908
RANDOM_0252	28	CCL5	DSG2	0.8953089387456085	192	23	20260908
RANDOM_0252	29	NKG7	NPM2	0.5225110096851998	171	15	20260908
RANDOM_0252	30	PRF1	GRIA3	0.37449282763418573	68	1	20260908
RANDOM_0252	31	GZMB	CDH3	0.6300739840837052	98	6	20260908
RANDOM_0252	32	PDCD1	FOXD4L4	0.4250947206384111	165	20	20260908
RANDOM_0252	33	LAG3	ESYT3	0.2517793888851771	8	34	20260908
RANDOM_0252	34	TIGIT	NOVA1	0.5125506178341561	88	17	20260908
RANDOM_0252	35	TOX	NCAM1	0.7678162420670154	174	7	20260908
RANDOM_0253	1	CD3D	RRM2	1.0224092555333417	193	29	20260908
RANDOM_0253	2	CD3E	CIP2A	0.6009772311881021	164	13	20260908
RANDOM_0253	3	CD3G	HILPDA	0.7774098967625783	195	25	20260908
RANDOM_0253	4	CD247	PCDHGA11	0.4383099564477153	193	17	20260908
RANDOM_0253	5	LCK	HS3ST3B1	0.3879159720336024	71	23	20260908
RANDOM_0253	6	FYN	PCNX4	0.27159827560943034	93	32	20260908
RANDOM_0253	7	ZAP70	ZSWIM5	0.3020052433591394	25	20	20260908
RANDOM_0253	8	LAT	ATF7-NPFF	0.5825557339702481	24	33	20260908
RANDOM_0253	9	LCP2	LMNB2	0.38430419007528915	37	31	20260908
RANDOM_0253	10	TRAT1	CHI3L2	0.43354859119090855	172	2	20260908
RANDOM_0253	11	NFKB1	DPF2	0.19494327036023493	38	28	20260908
RANDOM_0253	12	REL	TBC1D20	0.25262144682084514	82	27	20260908
RANDOM_0253	13	RELA	UBE4A	0.3495687319386449	99	24	20260908
RANDOM_0253	14	NFKBIA	NCSTN	0.44196286634980814	35	11	20260908
RANDOM_0253	15	TNFAIP3	RASGEF1B	0.47816411345232224	146	16	20260908
RANDOM_0253	16	STAT1	NAMPT	0.6285752184590717	41	3	20260908
RANDOM_0253	17	IRF1	ACTR3C	0.34035564357962445	18	7	20260908
RANDOM_0253	18	IFIT1	DACT1	0.2771625797381505	30	4	20260908
RANDOM_0253	19	IFIT2	WDR54	0.37266726301960634	141	34	20260908
RANDOM_0253	20	IFIT3	AK9	0.2963005620874553	81	12	20260908
RANDOM_0253	21	ISG15	C1orf162	0.5322856935152513	161	5	20260908
RANDOM_0253	22	MX1	UNC13D	0.4871038043702968	68	18	20260908
RANDOM_0253	23	OAS1	BTD	0.1617578063930491	3	30	20260908
RANDOM_0253	24	CXCL9	SEMA3E	0.9084741022864515	83	35	20260908
RANDOM_0253	25	CXCL10	TMEM45B	0.68172354832296	11	19	20260908
RANDOM_0253	26	IFNG	PRR15L	0.4360843015705882	57	14	20260908
RANDOM_0253	27	TNF	TRIM10	0.5890632456336924	73	6	20260908
RANDOM_0253	28	CCL5	PLEK	0.603297073539998	37	8	20260908
RANDOM_0253	29	NKG7	ZNF486	0.21916050398248568	8	26	20260908
RANDOM_0253	30	PRF1	STX1B	0.37170789207311233	65	10	20260908
RANDOM_0253	31	GZMB	SCGN	0.7247583886201666	159	22	20260908
RANDOM_0253	32	PDCD1	NRN1	0.3595425695243272	84	9	20260908
RANDOM_0253	33	LAG3	SLAMF1	0.39562673920126284	72	21	20260908
RANDOM_0253	34	TIGIT	P2RY10	0.42932935512398696	44	15	20260908
RANDOM_0253	35	TOX	OLFML3	0.7327606437162985	142	1	20260908
RANDOM_0254	1	CD3D	SPDYE2B	0.8948880995300873	122	16	20260908
RANDOM_0254	2	CD3E	DLG3	0.196621158381226	5	22	20260908
RANDOM_0254	3	CD3G	SCIMP	0.7678387716330791	187	20	20260908
RANDOM_0254	4	CD247	ANGPTL1	0.3711111862856739	112	34	20260908
RANDOM_0254	5	LCK	METTL27	0.4849474986064869	161	6	20260908
RANDOM_0254	6	FYN	ESF1	0.3296740966697081	183	18	20260908
RANDOM_0254	7	ZAP70	TRIM47	0.451955013554233	128	32	20260908
RANDOM_0254	8	LAT	ZNF22	0.7168158798631449	67	24	20260908
RANDOM_0254	9	LCP2	DOCK2	0.5715945178722954	181	12	20260908
RANDOM_0254	10	TRAT1	IL10	0.450704735958433	195	27	20260908
RANDOM_0254	11	NFKB1	MCRS1	0.2689557668362407	112	26	20260908
RANDOM_0254	12	REL	ZKSCAN5	0.24390063236592757	66	14	20260908
RANDOM_0254	13	RELA	TTC17	0.3544802110685255	107	33	20260908
RANDOM_0254	14	NFKBIA	EIF2S3	0.5958336981493202	160	4	20260908
RANDOM_0254	15	TNFAIP3	ITGAL	0.31244925002162693	30	11	20260908
RANDOM_0254	16	STAT1	CD81	0.5925385254162233	33	21	20260908
RANDOM_0254	17	IRF1	CD47	0.42867281349605646	54	15	20260908
RANDOM_0254	18	IFIT1	PSTPIP1	0.25131410008738564	23	10	20260908
RANDOM_0254	19	IFIT2	UPP1	0.3210366454713353	77	31	20260908
RANDOM_0254	20	IFIT3	TRMT6	0.3755323380984424	170	13	20260908
RANDOM_0254	21	ISG15	SLC25A27	0.46322002884103275	92	1	20260908
RANDOM_0254	22	MX1	SHC2	0.5956886057437021	155	2	20260908
RANDOM_0254	23	OAS1	C1orf198	0.5216923472766678	171	23	20260908
RANDOM_0254	24	CXCL9	GAL3ST1	0.5313498883244555	16	17	20260908
RANDOM_0254	25	CXCL10	TMEM45B	0.68172354832296	11	35	20260908
RANDOM_0254	26	IFNG	PPP1R14D	0.4806325597764085	85	29	20260908
RANDOM_0254	27	TNF	GATA1	0.7221707460822044	196	19	20260908
RANDOM_0254	28	CCL5	GPD1	0.8486055919181187	155	3	20260908
RANDOM_0254	29	NKG7	FOLR1	0.324838718795385	30	8	20260908
RANDOM_0254	30	PRF1	POM121B	0.36148453474570585	58	30	20260908
RANDOM_0254	31	GZMB	YPEL1	0.7182677013776646	156	28	20260908
RANDOM_0254	32	PDCD1	SLC30A2	0.32431464750112826	65	25	20260908
RANDOM_0254	33	LAG3	INHBB	0.41904752754016933	97	5	20260908
RANDOM_0254	34	TIGIT	CD27	0.2532554674312635	5	9	20260908
RANDOM_0254	35	TOX	HYDIN	0.6831581864751762	104	7	20260908
RANDOM_0255	1	CD3D	MPP7	1.0132185007685002	185	24	20260908
RANDOM_0255	2	CD3E	PDLIM3	0.4687167133759288	75	9	20260908
RANDOM_0255	3	CD3G	P2RY10	0.7131388355698849	141	26	20260908
RANDOM_0255	4	CD247	RRN3P1	0.35902042950465657	108	11	20260908
RANDOM_0255	5	LCK	CD7	0.46239029737101234	130	28	20260908
RANDOM_0255	6	FYN	SLC25A16	0.1648509025398713	17	29	20260908
RANDOM_0255	7	ZAP70	ABHD17C	0.36549090480330737	59	2	20260908
RANDOM_0255	8	LAT	DNAJC19P5	0.8489970176929605	132	14	20260908
RANDOM_0255	9	LCP2	IL1RAP	0.45481675079855294	73	21	20260908
RANDOM_0255	10	TRAT1	AL513365.1	0.44442853356702067	188	18	20260908
RANDOM_0255	11	NFKB1	NOC2L	0.3128826766357175	193	34	20260908
RANDOM_0255	12	REL	SCFD2	0.28371012024169745	116	25	20260908
RANDOM_0255	13	RELA	ITSN2	0.2737309963479028	37	12	20260908
RANDOM_0255	14	NFKBIA	TCF12	0.4211955826356201	25	33	20260908
RANDOM_0255	15	TNFAIP3	NEDD4L	0.2872070535399366	23	31	20260908
RANDOM_0255	16	STAT1	AC018638.4	0.8221410693319777	99	17	20260908
RANDOM_0255	17	IRF1	SLC7A6	0.5242173581437538	118	30	20260908
RANDOM_0255	18	IFIT1	NPDC1	0.33010116397530515	60	35	20260908
RANDOM_0255	19	IFIT2	FBXO17	0.23248674773818492	23	32	20260908
RANDOM_0255	20	IFIT3	FUT11	0.185013365881625	22	22	20260908
RANDOM_0255	21	ISG15	PKDCC	0.5673837772772649	187	16	20260908
RANDOM_0255	22	MX1	GRB14	0.5078735489030862	82	3	20260908
RANDOM_0255	23	OAS1	FUOM	0.36242214045107635	34	1	20260908
RANDOM_0255	24	CXCL9	TESC	0.892949946373721	80	27	20260908
RANDOM_0255	25	CXCL10	LPAL2	0.7053562850485021	15	23	20260908
RANDOM_0255	26	IFNG	HPGDS	0.5191263302445898	123	20	20260908
RANDOM_0255	27	TNF	SYT8	0.6108664026124785	86	19	20260908
RANDOM_0255	28	CCL5	ART4	0.8433058494541059	150	8	20260908
RANDOM_0255	29	NKG7	CD300LF	0.4266812274101478	86	7	20260908
RANDOM_0255	30	PRF1	PCDHGA9	0.4817628811113571	194	6	20260908
RANDOM_0255	31	GZMB	KIT	0.7617803170427891	194	13	20260908
RANDOM_0255	32	PDCD1	PLPPR4	0.44423625351551105	193	4	20260908
RANDOM_0255	33	LAG3	MDFI	0.5082834284358476	184	5	20260908
RANDOM_0255	34	TIGIT	CTLA4	0.45402120010943037	55	10	20260908
RANDOM_0255	35	TOX	IP6K3	0.615607160277902	81	15	20260908
RANDOM_0256	1	CD3D	IL7R	0.8174247122593858	78	1	20260908
RANDOM_0256	2	CD3E	SPDYE6	0.5145102517519358	103	34	20260908
RANDOM_0256	3	CD3G	NUP62CL	0.5774446870306885	61	6	20260908
RANDOM_0256	4	CD247	CHMP4C	0.37875535997906284	117	31	20260908
RANDOM_0256	5	LCK	DPF3	0.32285923271645783	39	13	20260908
RANDOM_0256	6	FYN	BTN2A1	0.2978009598229452	131	11	20260908
RANDOM_0256	7	ZAP70	HSPA2	0.4306560573153242	101	20	20260908
RANDOM_0256	8	LAT	IGFLR1	0.7516198029046154	82	9	20260908
RANDOM_0256	9	LCP2	PI4KAP2	0.5500118733731759	154	19	20260908
RANDOM_0256	10	TRAT1	RELL2	0.24071607111606838	10	18	20260908
RANDOM_0256	11	NFKB1	EMC1	0.11738455594726667	4	32	20260908
RANDOM_0256	12	REL	DCAF17	0.2752893599485027	101	17	20260908
RANDOM_0256	13	RELA	ITSN2	0.2737309963479028	37	12	20260908
RANDOM_0256	14	NFKBIA	UBA2	0.5985562874127265	165	4	20260908
RANDOM_0256	15	TNFAIP3	MICAL2	0.3717236520327871	59	33	20260908
RANDOM_0256	16	STAT1	CCT3	0.6552018560858809	53	22	20260908
RANDOM_0256	17	IRF1	TMEM209	0.47594194685112945	79	29	20260908
RANDOM_0256	18	IFIT1	KCNJ8	0.4467712695599445	170	28	20260908
RANDOM_0256	19	IFIT2	PANX1	0.36946558272609	140	10	20260908
RANDOM_0256	20	IFIT3	PEX11A	0.24237663287795247	37	26	20260908
RANDOM_0256	21	ISG15	BARD1	0.2802778724786358	12	8	20260908
RANDOM_0256	22	MX1	EPB41L3	0.621117391017067	180	3	20260908
RANDOM_0256	23	OAS1	WASH3P	0.41909092485785915	66	23	20260908
RANDOM_0256	24	CXCL9	UGT1A10	1.2297262765731738	200	35	20260908
RANDOM_0256	25	CXCL10	TESC	0.4684411205647159	4	27	20260908
RANDOM_0256	26	IFNG	CPEB1	0.5615991311318014	172	7	20260908
RANDOM_0256	27	TNF	FAM124A	0.6662777677735999	136	16	20260908
RANDOM_0256	28	CCL5	ANXA10	0.6075396209751498	42	15	20260908
RANDOM_0256	29	NKG7	IL17RE	0.5177038310023401	159	21	20260908
RANDOM_0256	30	PRF1	GINS1	0.468084296612445	173	2	20260908
RANDOM_0256	31	GZMB	HOXA5	0.45935650068088124	28	14	20260908
RANDOM_0256	32	PDCD1	GPR35	0.4014942447137085	132	24	20260908
RANDOM_0256	33	LAG3	SEMA3D	0.509140106737044	186	5	20260908
RANDOM_0256	34	TIGIT	ST6GALNAC2	0.4857876338456313	71	30	20260908
RANDOM_0256	35	TOX	ISLR	0.28086945394019136	9	25	20260908
RANDOM_0257	1	CD3D	CDKN3	0.5411652764982936	20	14	20260908
RANDOM_0257	2	CD3E	H2AFY2	0.554025495266414	125	17	20260908
RANDOM_0257	3	CD3G	TNFRSF10C	0.7316894327218038	150	23	20260908
RANDOM_0257	4	CD247	LBX2	0.403400440817519	142	7	20260908
RANDOM_0257	5	LCK	AATK	0.4307601916212534	109	10	20260908
RANDOM_0257	6	FYN	SCNM1	0.2435878963288776	66	29	20260908
RANDOM_0257	7	ZAP70	PYROXD2	0.5276419340244485	200	5	20260908
RANDOM_0257	8	LAT	PCNPP1	0.8745221715122058	153	8	20260908
RANDOM_0257	9	LCP2	NRBP2	0.5115572487564025	114	34	20260908
RANDOM_0257	10	TRAT1	AC133435.1	0.2818351442362886	30	30	20260908
RANDOM_0257	11	NFKB1	MEN1	0.12798120214900136	7	20	20260908
RANDOM_0257	12	REL	USPL1	0.24055683400404523	62	22	20260908
RANDOM_0257	13	RELA	CDK9	0.30426813053447205	57	3	20260908
RANDOM_0257	14	NFKBIA	SMAD3	0.4672380857262753	60	2	20260908
RANDOM_0257	15	TNFAIP3	ZHX1	0.2752212905630723	19	11	20260908
RANDOM_0257	16	STAT1	TFRC	0.9569911466482873	162	18	20260908
RANDOM_0257	17	IRF1	RIOX2	0.47989684488374773	80	35	20260908
RANDOM_0257	18	IFIT1	PATL2	0.4179514348159819	134	33	20260908
RANDOM_0257	19	IFIT2	NR6A1	0.36934370557445007	139	13	20260908
RANDOM_0257	20	IFIT3	HYLS1	0.3899676367953806	198	31	20260908
RANDOM_0257	21	ISG15	SLC16A7	0.37009826693758496	40	6	20260908
RANDOM_0257	22	MX1	SATB1	0.4513591265393507	52	19	20260908
RANDOM_0257	23	OAS1	PODXL	0.5316984873326179	189	32	20260908
RANDOM_0257	24	CXCL9	POTEH	1.2133206263544776	192	25	20260908
RANDOM_0257	25	CXCL10	HIST1H1A	0.3422354229112583	2	24	20260908
RANDOM_0257	26	IFNG	OTOAP1	0.3457679338082125	20	1	20260908
RANDOM_0257	27	TNF	OR52B6	0.5585947857578918	53	16	20260908
RANDOM_0257	28	CCL5	DLG3	0.6852566776482073	68	21	20260908
RANDOM_0257	29	NKG7	VEPH1	0.5482285530081036	196	9	20260908
RANDOM_0257	30	PRF1	SLC16A10	0.3022204458731849	31	12	20260908
RANDOM_0257	31	GZMB	GLRB	0.6305403799396667	99	27	20260908
RANDOM_0257	32	PDCD1	PCDHB18P	0.3864354204683087	115	28	20260908
RANDOM_0257	33	LAG3	FRMD3	0.5080393277225994	183	4	20260908
RANDOM_0257	34	TIGIT	CTLA4	0.45402120010943037	55	26	20260908
RANDOM_0257	35	TOX	CYP26B1	0.7440234679379166	153	15	20260908
RANDOM_0258	1	CD3D	AC099677.1	1.0016711951661506	176	17	20260908
RANDOM_0258	2	CD3E	AURKA	0.54987858490232	121	24	20260908
RANDOM_0258	3	CD3G	CCDC68	0.7153819882960543	142	12	20260908
RANDOM_0258	4	CD247	CATSPER2P1	0.3124532330144052	55	20	20260908
RANDOM_0258	5	LCK	UBASH3B	0.4996234995200427	181	4	20260908
RANDOM_0258	6	FYN	FNBP1L	0.3060914736427716	150	21	20260908
RANDOM_0258	7	ZAP70	CCDC149	0.42291572243892434	91	9	20260908
RANDOM_0258	8	LAT	AL359504.1	0.9251180585080774	186	18	20260908
RANDOM_0258	9	LCP2	RBMS1	0.3848207634382453	38	5	20260908
RANDOM_0258	10	TRAT1	BRCC3P1	0.3278952056999277	62	10	20260908
RANDOM_0258	11	NFKB1	CERT1	0.2433344014639879	84	29	20260908
RANDOM_0258	12	REL	MVB12A	0.2721122301239117	96	16	20260908
RANDOM_0258	13	RELA	PRPF19	0.417754556656708	187	19	20260908
RANDOM_0258	14	NFKBIA	CTNNB1	0.5780390740460478	141	33	20260908
RANDOM_0258	15	TNFAIP3	MID1	0.5121436096459612	180	8	20260908
RANDOM_0258	16	STAT1	ENTPD5	0.9409302180839669	146	32	20260908
RANDOM_0258	17	IRF1	ZNF506	0.21074689544969116	3	34	20260908
RANDOM_0258	18	IFIT1	MRVI1	0.3755353765265936	97	25	20260908
RANDOM_0258	19	IFIT2	SYCP3	0.33934071802072674	95	26	20260908
