HE_Annotation	response	x	y	raw_target_score	broad_immune_score	conditional_score	x_hires	y_hires	tissue_hires_scalef	coordinate_status	adjacent_section_status
Stroma	Nonresponder	1559	1356	0.164042239463177	0.292883592303279	0.187510187154326	1039.3333853	904.0000452	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1495	1469	0.384405565575822	1.17309465970521	-0.728479549226787	996.6667165	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1267	1488	0.267326522411401	0.519838445740076	0.141290386258421	844.6667089	992.0000496	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1300	1432	0.1324960056888	0.239094823553669	-0.482928810852936	866.66671	954.6667144	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1430	1431	0.156475562595073	0.590518666685832	-1.51816784505887	953.333381	954.0000477	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1819	1430	0.222078798713553	0.421933592507002	0.0455465475535215	1212.6667273	953.333381	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1408	1619	0.338292949680345	0.83355592242029	-0.0874559959376948	938.6667136	1079.3333873	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1290	1750	0.158714707571262	0.442104296605628	-0.827179730733209	860.000043	1166.666725	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1614	1674	0.123277193435409	0.41967076543524	-1.36441977701879	1076.0000538	1116.0000558	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1776	1468	0.20041262098769	0.284884335176049	0.217607842176732	1184.0000592	978.6667156	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1516	1543	0.225575809172509	0.315344688795321	0.487340481492585	1010.6667172	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1744	1562	0.133315730176931	0.32086424222226	-0.385039573332522	1162.6667248	1041.3333854	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1570	1412	0.203558041469681	0.563417482053273	-0.594868163581989	1046.666719	941.3333804	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1722	1711	0.168835476841015	0.410164026303427	-0.732160835341949	1148.0000574	1140.6667237	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1678	1412	0.329681207147517	0.903114243681667	-0.382939026639314	1118.6667226	941.3333804	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1603	1543	0.410123646022846	1.02308730776182	-0.00294724048654439	1068.6667201	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1484	1525	0.330962200003649	0.564348638133783	0.982261402933548	989.3333828	1016.6667175	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1701	1674	0.165495042492219	0.296816664093787	-0.310606462673436	1134.0000567	1116.0000558	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1743	1337	0.0978936304588337	0	1.38538659442263	1162.0000581	891.3333779	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1517	1693	0.286722524737947	0.506693469607208	0.493402207582217	1011.3333839	1128.6667231	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1506	1675	0.217856339731981	0.286561197231738	0.480909049676239	1004.0000502	1116.6667225	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1365	1694	0.0844638243506058	0.735108584492482	-2.94561282950336	910.0000455	1129.3333898	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1765	1487	0.203244024308553	0.274712155462598	0.315234833948267	1176.6667255	991.3333829	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Out-of-bound	Nonresponder	1797	1430	0.183015897799856	0.308148263959518	-0.0667672869891337	1198.0000599	953.333381	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1744	1599	0.133819359443757	0.262193086609649	-0.543935055937136	1162.6667248	1066.0000533	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1419	1675	0.225355656929571	0.626219244100182	-0.581558814224419	946.0000473	1116.6667225	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1365	1432	0.237080052725956	0.299727644499612	0.69335115889967	910.0000455	954.6667144	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1592	1412	0.336734957643316	0.725859221574439	0.367055690642311	1061.3333864	941.3333804	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1668	1580	0.170399286922749	0.32847331675559	0.155830127733492	1112.0000556	1053.333386	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1603	1506	0.447094293834407	0.916684956748217	1.18905050737527	1068.6667201	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1376	1787	0.317030112055966	0.48364714146558	1.04648098033679	917.3333792	1191.3333929	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1387	1544	0.220779850380324	0.328685112419452	0.341106951411024	924.6667129	1029.3333848	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1689	1393	0.141441336843682	0.891311923670267	-2.68284134717884	1126.0000563	928.6667131	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1549	1562	0.193362891123651	0.234816209112235	0.350047492007695	1032.6667183	1041.3333854	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1592	1600	0.179488408731644	0.368939680450182	-0.417339809862135	1061.3333864	1066.66672	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1495	1544	0.264290620570723	0.550244351126809	-0.00701004324674537	996.6667165	1029.3333848	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1527	1300	0	0.283321334405622	-1.34264657919889	1018.0000509	866.66671	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1635	1450	0.361737384614769	0.797316772346006	0.258770752905205	1090.0000545	966.666715	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1657	1487	0.208804904928637	0.292113700551994	0.299278048818891	1104.6667219	991.3333829	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1700	1562	0.256262872734868	0.359475426077042	1.33016552440559	1133.33339	1041.3333854	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1624	1393	0.490008986166014	0.887580179201011	1.94425378317885	1082.6667208	928.6667131	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1591	1300	0	0.405730329054175	-1.4315213685176	1060.6667197	866.66671	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1614	1562	0.212923833677472	0.463749307317657	-0.313532241129559	1076.0000538	1041.3333854	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1429	1394	0.293561472890736	0.730973757391997	-0.195483061429041	952.6667143	929.3333798	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1224	1601	0.109532099702081	0.46227642750445	-1.72644608467583	816.0000408	1067.3333867	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1365	1506	0.300349931681653	0.44594941874695	0.907826933119152	910.0000455	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1484	1413	0.27559443500648	0.8548087408943	-0.652443826136608	989.3333828	942.0000471	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1344	1731	0.28745293175823	0.861302713291882	-0.787821958832631	896.0000448	1154.0000577	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1268	1675	0.262925192641059	0.530640493524555	0.524230698478679	845.3333756	1116.6667225	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1754	1393	0.228893167355905	0.364434273408485	0.3210394690115	1169.3333918	928.6667131	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1343	1394	0.103471966141312	0.554653953017695	-1.38046752942955	895.3333781	929.3333798	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1636	1712	0.146948083450302	0.39666655787896	-0.970283155152461	1090.6667212	1141.3333904	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1451	1394	0.124291449330474	0.340358248481681	-0.854972802319695	967.3333817	929.3333798	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1246	1638	0.187767218789272	0.597454589764177	-0.938360108499574	830.6667082	1092.0000546	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1647	1730	0.18401173943775	0.341884300107366	-0.238142333284473	1098.0000549	1153.333391	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1689	1318	0.108550288540079	0	1.69015705665223	1126.0000563	878.6667106	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1689	1506	0.200990405405952	0.23114426434123	0.47054975801666	1126.0000563	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1387	1581	0.122171885330927	0.244977231786954	-0.629544461346096	924.6667129	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1733	1618	0.113141957605907	0.198871537101473	-0.587529375420458	1155.3333911	1078.6667206	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Out-of-bound	Nonresponder	1765	1412	0.159811221106907	0.369393348729306	-0.59114307176806	1176.6667255	941.3333804	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1409	1731	0.370945247666452	1.03539463143445	-0.415975637998514	939.3333803	1154.0000577	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1170	1470	0.21008169622409	0.334226564006863	0.173121507830346	780.000039	980.000049	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1884	1505	0.262292802319251	0.354243935361357	0.84302869581788	1256.0000628	1003.3333835	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1495	1731	0.8265175335911	1.42424447625628	4.0486150740297	996.6667165	1154.0000577	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1668	1431	0.346874781083624	0.815967979304622	0.108086227284647	1112.0000556	954.0000477	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1787	1449	0.225561278256664	0.459488975218199	-0.18879307992272	1191.3333929	966.0000483	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1385	1095	0	0	0.732867151403037	923.3333795	730.0000365	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1462	1600	0.214611378593888	0.520929944786778	-0.542705443235237	974.6667154	1066.66672	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1462	1338	0.110981170630839	0.223806890549876	-0.0124455382445335	974.6667154	892.0000446	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1181	1488	0.178980163719754	0.299143564155129	-0.112154577188264	787.3333727	992.0000496	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1451	1356	0.0540076250369414	0.271156658958265	-1.13465497586367	967.3333817	904.0000452	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1441	1675	0.275100921971742	0.728734638029794	-0.439324681113072	960.6667147	1116.6667225	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1549	1412	0.103496422673227	0.460560621176626	-1.06863204708458	1032.6667183	941.3333804	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1658	1712	0.13839722939176	0.236305268652137	-0.424932403517394	1105.3333886	1141.3333904	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1506	1787	0.613376919692871	1.27704922721886	1.85996504803918	1004.0000502	1191.3333929	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1321	1432	0.15845861642463	0.48175458786481	-1.14306970978808	880.6667107	954.6667144	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1516	1281	0	0	0.544140663913821	1010.6667172	854.0000427	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1311	1713	0.264738635709154	0.557137187392123	0.00711325723759898	874.0000437	1142.0000571	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1689	1431	0.248011094617955	0.504613378105622	-0.0500928655029066	1126.0000563	954.0000477	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1343	1469	0.190872520439322	0.378964185431101	-0.294148486688176	895.3333781	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1181	1601	0.230897284043422	0.457932267641404	-0.0863040227642689	787.3333727	1067.3333867	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1170	1582	0.1903625890905	0.368951180168962	-0.263898331387526	780.000039	1054.6667194	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1593	1674	0.170103479360228	0.549641190734028	-1.28890113482706	1062.0000531	1116.0000558	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1289	1488	0.207434285950065	0.334668554534262	0.130919265427879	859.3333763	992.0000496	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1820	1655	0.210042414183536	0.345768169711949	0.117333616515296	1213.333394	1103.3333885	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
