cohort	draw_id	matched_program_genes	conditional_response_effect	conditional_cohort_mean	target_response_effect	target_cohort_mean	program_size	nearest_candidate_pool	matching	seed	random_sets_are_biological_replicates
GSE238264	RANDOM_243	HLA-DOA;KIAA2026;SAMD11;UPP2;COMP;AC020916.1;LTB4R;COL12A1;ITGAX;PTX3;CLCN3;ADAMDEC1;UHMK1;SMIM26;CHORDC1;SARAF;FBN1;NSRP1;ALPK1;LPAR6;SORBS3;MACROD1;GABPB1-AS1;ITPKC;ARL4C;LINC00939;AC006064.5;SESN3;S100P;VMO1;ANKRD26;ADORA3;LILRB3;RHOH;ZNF608	0.0131542735004827	0.0216342385301787	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_244	GPRIN3;IGHA2;TBXA2R;ACKR1;ACVRL1;SPOCK1;DEF6;PDE4B;MMP9;PTX3;RASSF1;CCR6;GORASP2;TIMP3;TULP4;ANAPC11;PITHD1;BAZ1A;SFRP4;GARS-DT;RHOT2;CCDC88B;S1PR1;FBXO2;DMGDH;AP001059.1;AC132938.1;SULF2;SLC27A1;AC132872.1;SLC6A13;AC009093.6;FGD2;SNAI1;UBR5-AS1	0.0228756796241703	0.0376420020866623	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_245	FMO4;ACMSD;ADAM28;HSPB2;LRRC3;TIPARP;FERMT3;DUSP2;GPC6;GLT8D2;PGBD5;LRCOL1;PCCB;GSDMD;ATXN3;PGK1;ABCB1;ASPN;GDPGP1;TRIM22;UBE2I;ARHGAP45;RICTOR;RBM27;MACROD1;AC023024.1;RUNDC3A;CYP4F2;SGF29;SPDEF;SAMD11;PDCD1LG2;ZNF117;CALHM2;USP3-AS1	0.0169937788635904	0.00682511128235952	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_246	CIITA;SYT12;CLEC3B;TRAF3IP2;MAP7D3;LIFR;LTC4S;ZNF337;TTC14;CXCL3;INPP5A;LINC02197;EIF2AK1;HEXA;ING4;RNF187;TCF7;NEU4;SEC31B;LPAR6;CRK;FBLN5;LDB2;XDH;DENND5B;AC011468.5;AL034374.1;CASP4;RHBDF2;SPDEF;SHD;EFS;SLC22A17;ARMH1;ZNF487	0.0053484987627379	0.00979354221926983	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_247	ALPL;COL16A1;LY75;CD86;MAN1C1;DGLUCY;ARHGAP9;LMO2;UBXN11;LINC00893;PLEKHO2;PCP4;FBXO7;YWHAG;ZFC3H1;PSMB1;LSP1;CSRNP1;PALM3;FUT11;CENPB;LIPG;SPOCK1;ZSCAN31;PURA;UPK1A-AS1;BACH1-IT2;RASD1;SAP25;RBMS3;KCND3;EMX1;ODF2L;ATP8B4;ZNF571	-0.00295673356398184	0.0206309260659427	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_248	BDP1;DAPL1;ARHGAP31;ERICH1;FRMD6;AQP7;LMO2;AGO3;ETV6;SLC5A1;VSNL1;TIMD4;MRPL40;PSMD2;USP6NL;SARAF;PLSCR1;VSTM4;PCED1B;SLC7A6;EPB41L4B;PFKFB3;AC020916.1;RALGDS;MYRIP;LINC00939;SSTR3;CST1;LIMK2;PLA2G5;PLA2G7;BACH2;SHD;CEP83;TRAM1L1	0.0357603838711215	0.0144025428005886	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_249	TRIM22;PALMD;PCDHB5;SRPX2;FCGBP;CCSER2;ACSS1;HTRA3;MARVELD1;MAP1LC3B2;CLCN3;IL12RB1;GAK;GOT2;PPIH;UGP2;TNFRSF21;PDGFC;PFKFB1;OAS2;LPCAT3;TRIM56;PLEKHM1;UCHL1;DMXL2;AC022784.6;GASAL1;ERP27;DAPL1;HSPB2;TMEM92;LILRA2;PPP1R1C;AC079466.1;GNAZ	0.0382982427807801	0.0259125269400403	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_250	HECA;CLEC2B;SLC9A9;MRVI1;FMNL1;DOCK5;DENND2D;LRRC3;SASH1;SLC26A10;KANSL3;CALHM5;HMGCR;ACSL4;NAV2;SDF4;CD47;ELP3;CLIP3;BIN3;PRPF40A;CFHR4;RAB31;MRC1;TUT4;AC107214.1;AL161665.1;PRKAA2;ANKFN1;PSTPIP1;FGD2;SPTBN5;SLC6A13;HAND2-AS1;LINC02037	0.0197494997700387	0.0105216583982312	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_251	C5orf66;ADGRA2;PCED1B;HMGN5;LMO2;SPOCK1;ITGA3;ITFG2;EMILIN2;ZNF790-AS1;PPFIBP1;DEFB132;SNX6;PDCD5;PEX14;ASPH;TMEM263;PPP1R15A;PTPN7;MMP23B;IQSEC1;MYCBP2;FBXW7;CAPN5;ERBB2;AL358852.1;CSDC2;S100A9;NPL;SMAD6;LAT2;CHIC1;SLCO3A1;PIK3R5;TMCC1-AS1	0.0198197361641671	0.0134252347579266	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_252	BIN3;PMEPA1;HMBOX1;SLCO2A1;PLEKHA4;ALPL;FCHSD2;ACOT4;BBX;AL359715.3;MUL1;AC104083.1;UHMK1;SLC4A2;TMTC3;ACSL1;STAT5B;AOC3;SVEP1;MTMR11;GPR108;STK4;DGKA;SIRPA;RAMP3;AC011484.1;AF001548.2;UACA;CDHR2;CALHM6;GBP5;ZDHHC19;BLK;Z93930.2;MROH2A	0.0044910840924244	0.00945048355842487	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_253	JDP2;ABCC9;LINC02428;FCGBP;SRPX;NMI;LTB4R;ALDH3B1;FKBP15;AP005262.2;ICAM2;SPRN;MAPK1;NINJ1;FLYWCH2;SRP9;SH3YL1;TRIM55;LINC01355;GARS-DT;FOXN3;ZYG11B;SH3PXD2B;SERPINB9;HAL;MIR181A2HG;AL583856.2;CCL2;S1PR1;WNK3;UBAP1L;GPRASP1;STAMBPL1;CLIC3;TRIL	0.00742219776027378	0.0202207566377495	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_254	DEF6;PIM2;UGT3A1;USP18;GOLGA8A;CLEC2B;GREM1;TMC8;RAB34;CEP126;IL11RA;GBGT1;PCCB;GSDMD;PLEKHM1;SLC13A5;MYADM;SERTAD2;CLEC4M;CADPS2;FAM83H;AP1M2;ADCY9;PURA;CITED2;UPK1A-AS1;AC023024.1;OSBPL8;ZSWIM6;CCDC102B;SVEP1;SOCS2-AS1;BCLAF3;NPY1R;HOXD9	0.00351832254930443	0.00874901701005731	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_255	RNF19B;GNB4;IGSF9;JAG2;IL16;RAB31;TNFSF13B;SCNN1D;INPP5D;C5orf49;TP53INP2;DEFB132;SRA1;CDC37;GABPB1-AS1;LRG1;WWTR1;MICALL2;GIMAP8;CCDC32;NUBP2;FBLN5;TYW3;ZSCAN31;COL14A1;AL136295.2;AC107952.2;MMP14;MRC2;SLC7A7;AC004889.1;PLA2R1;ARAP2;SIGLEC7;AL023284.4	0.00409357776110578	0.0242663745840529	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_256	RASGRP2;HIC1;CPXM1;SNED1;DNM1;PPIL4;CRYBG1;MAP3K6;RAB20;AL138826.1;MSRA;CCR6;C7orf50;MRPS16;YTHDC2;TMEM205;ATP2B1;GFRA1;ITGB2-AS1;CCDC186;NCOR1;GPD1;CARD16;OSTM1;ZBTB4;PAN3-AS1;FSTL4;FABP4;ELF1;FER;SAMD9L;IL2RA;TMPRSS3;SLIT2;AL359643.3	0.0542148855086817	0.0296016115839097	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_257	TRIM22;TBC1D10C;PRSS8;EPSTI1;STAT5A;KRT19;MSC;FLT3LG;MMP9;LINC02028;STX7;OSCAR;FKBP4;NDUFA7;HPS5;EBP;BCHE;VPS9D1;VAV1;SEMA3B;SLC35B2;MPP1;SPOCK1;CBLB;MATN2;FKBP6;INSC;CFD;RANBP10;KCNC2;GIMAP8;FZD7;FGD5;AC027682.6;GMNC	0.0236290948463459	0.0270223372469708	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_258	ZNF791;INPP5D;CRYBG3;WAS;TNFAIP8;SLC27A1;ACTG2;RASSF2;DIAPH2;TMEM200C;KCNJ8;HOXB2;PPP6R1;AMACR;ZNF518A;NAMPT;ABCB4;PDGFC;AC004233.2;HEXIM1;YY1;PRSS3;DAPL1;HCST;SERTAD1;OR51E1;ZBTB44-DT;LSP1;MMP9;SLC2A4;CREB5;KRT17;TMPRSS3;DACT3;AC048341.1	0.0163209447855952	0.0170620689937209	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_259	ITPRIP;OSMR;POU2F2;SLC31A2;FAM13A;EARS2;SSC4D;PDE4B;SYT12;PADI2;ETFRF1;SFRP1;WDR45;SYNGR2;AQP7;TAF10;CDKN2A;SNCG;NEURL3;PTPRB;CNN2;INHBC;SWAP70;AC021074.3;ARHGAP45;AL136295.2;C6orf163;IFI16;S100A1;MIR193BHG;LINC01018;PCDH7;CCDC24;CLIC3;LINC02037	0.0392336161913729	0.0220687020080616	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_260	PTH1R;PLXDC2;PROCR;WAS;SRPX;HLA-DOA;TUBE1;DNM1;ZSWIM6;FIRRE;KRR1;AC007686.3;ELP2;FLOT1;STK17B;TUBB4B;TFE3;DENND5B;MYO7B;NAIP;PEX19;CSTA;ALS2CL;TNFSF13;KRT7;RUNDC3A;CDH3;TK2;EMILIN2;FCN1;SLC3A1;CARD11;IGSF23;SNHG22;TRIM59	0.0135600124664836	0.014010200304868	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_261	DPT;NABP1;THSD7A;DTX1;TMEM107;REV1;ACVRL1;RASGRP3;AKAP11;SPOCD1;SLC35A3;SEMA4A;RCN2;RTN3;PKP2;RAMP1;PITHD1;IER5L;COL4A4;PHKG1;CYB5B;ABCA6;DCP1A;KIF1A;ZYG11B;AL590133.1;ZBTB44-DT;CCDC71L;ACAP1;RNF125;SLFN11;CASC9;AL022328.4;RERG;ICA1L	0.0130566546142326	0.0220407664221563	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_262	SATB1;HPGD;DCLK2;ERICH1;CD7;GIMAP5;LAMA2;MUC1;ARHGEF17;AC022034.1;FBXL3;RGS4;GAK;RETREG2;ST3GAL3;SELENBP1;NAT8;RAMP3;DCXR-DT;LTN1;PACSIN2;CSTA;EXOC1;AGMO;BCAS3;AC006449.5;AL031847.1;ETS1;CNTLN;MAP4K1;FAP;LINC01588;SOX6;TAGAP;MID2	0.0151780722309991	0.0161180056040652	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_263	TRIM22;GPR88;LINC01093;MOK;RILPL2;HEG1;MUC1;LTB4R;DAO;ACOT11;RUFY1;ZNF575;GNG10;COPA;GCKR;PGAM1;MKLN1;PLSCR4;CEP85L;KRCC1;NT5DC2;CYBB;PKD2;CMTM3;UNC93A;LINC01354;AC107294.2;SLC25A18;SULF1;SASH3;SLC3A1;FRMPD1;TNFRSF14-AS1;GFPT2;LRRC29	-0.000746689765893656	0.0132165612707579	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_264	CRHBP;CCL4;HOXA-AS2;SPAG16;CWF19L2;RAC2;FCN2;PER2;CREBRF;PTGES;YIPF1;PRR22;PIN1;ABAT;MEF2C;FBP1;F11;RFTN1;MSRB3;KRCC1;TMEM70;UNC93A;DGLUCY;KRT7;FOLR2;ITGB1-DT;CAPN8;PLA2G1B;ILF3-DT;HRCT1;BIN2;SLFN12;TNFRSF14-AS1;EPHB6;LRRC37A2	0.00838097278226016	0.0148309320825063	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_265	SYNE1;PAQR7;IGHD;ITGBL1;LPXN;TNC;ASPG;CRYBG1;ITGAL;AL138826.1;GATAD2B;PARP15;GTF3C6;SPCS3;THUMPD1;GLMP;TNFRSF21;CHCHD6;NEURL3;GYS2;PLVAP;SLC7A11;TMOD1;CEPT1;COL14A1;AP001627.1;MYL4;TRAC;WFDC2;ANKRD26;LAT2;LINC02608;GRAP;CD300LF;SLAIN1	0.0304500240699928	0.0213952062917194	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_266	TRIM22;NABP1;SRGAP1;RUNX3;APBB1IP;NMI;SYNPO2;CST7;ZSWIM6;AC006213.4;MIIP;ANKRD36B;CDK4;LEAP2;UBXN11;HLA-DPA1;PRKD2;STK10;AGPAT4;SENP7;TMEM45B;CD53;TYW3;CLDN18;ZCCHC2;AC073349.1;AC017083.1;FTX;SNAI2;PPL;KCND3;KCNMB1;SLIT3;MAPK10;LMLN	0.000523579343265116	0.0142838514488361	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_267	IL2RG;FBXW7;MTRNR2L1;CARMN;UPP2;DRAM1;IGSF6;FAM76A;NOC3L;AC109439.2;BOLA2;HACD1;ACTR1A;SEC31A;TNFSF12;CTSZ;SESN3;ATG7;L3MBTL4;ZNF268;BCL7C;CD53;SLC1A3;MSR1;ITCH;AP001627.1;SPAG8;CD4;TBXAS1;HAPLN3;RMRP;EMX1;AC245060.5;STX11;DDX47	0.0213014936760409	0.021338503234604	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_268	ETV6;RIN3;PALM3;MYOF;IYD;ENDOD1;SSC4D;CYTH4;THEMIS2;FO393401.1;STX7;PRICKLE1;GNG10;ASAH1;LOXL2;SCARB1;AGTRAP;BAZ1A;SLC28A1;GPSM3;NCOR1;UNC93A;SWAP70;PURA;BCAS3;LINC01750;CU639417.4;EHD2;MMP23B;DTX1;SMOC2;MZF1-AS1;BCL2;TAGAP;SLC35E4	0.0160845146195044	0.0267417502477175	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_269	RASGRP2;CDC42EP3;SLC9A1;FCN1;ACSS1;ATG16L2;PCAT19;TRPV2;RHBDF2;AC068587.4;SHOC2;AC027117.1;CTDNEP1;LASP1;SBNO1;SDF2L1;CSF1R;INTS6;SHPRH;ACKR3;FAM32A;ABLIM3;EMILIN2;GPD1;MACROD1;CSDC2;DYNLRB2;PTPN6;LAIR1;SLC7A7;CPNE5;GASK1A;RNF125;GPBAR1;SSUH2	0.00301817369487397	0.0181365421476784	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_270	FMNL1;EMILIN2;CNN1;LRRK1;FGFR2;SPOCK1;APBB1IP;RASSF8;RAC2;CYSLTR1;REXO1;SLC24A3;SELENON;MARCKSL1;DEPDC7;PSMA7;GNE;EPPK1;ASB9;DPYSL3;PKN1;FGL2;ETV6;RELB;RAB12;AC008764.6;RUNDC3A;RRAS;FGF2;P3H3;MITF;CH25H;TMPRSS3;ALDH1A3;LGSN	0.0402686274791537	0.0240009871847663	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_271	NGEF;SKAP2;OIT3;HMGN5;POLR2J3;ATG16L2;LAMA2;PITX1;NOC3L;LGI3;STX7;OXT;NUDT4;C6orf62;PPIH;OSGIN1;NRIP1;TUBB6;PTPRD;FUT11;TCIRG1;OSTM1;BCL2L11;MAD1L1;CGA;AC004847.1;AC018553.1;GHRH;RHBDF2;GUCY1B1;SLC19A3;TESPA1;REC8;ARL13B;GNAZ	-0.00157480010644596	0.0107220327909436	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_272	OAS2;RAB34;FCHSD1;MRAP;LTB4R;CALML4;IL16;HIVEP2;TIPARP;ZNF624;REXO1;OLFM1;RTCB;ILF3;SLC9A8;QPRT;MVB12A;ADAM17;GIMAP8;CHIC2;GPR108;ABCA6;ACMSD;MATN2;TNFRSF11B;AC006064.5;AC104162.2;CDKN2A;NPL;RELT;SAMD11;AC009041.2;AGPAT4;AC027682.6;AC018645.3	0.0232987395749323	0.016722089954213	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_273	SPOCK1;EMILIN2;KLRK1;PMEL;CCDC198;CWC25;BBOX1;FRZB;MTRF1L;FHOD3;YLPM1;TCF21;SLC44A1;SPCS3;FHOD1;ASPH;TSPAN9;LHFPL6;UGT3A1;ZNF268;MRPL4;ABCA6;DAPL1;MAD1L1;SLC15A3;ZBTB44-DT;IFNG-AS1;S100A14;ACAP1;MRVI1;BMERB1;CH25H;ARAP2;RERGL;AC009309.1	0.0256846973395182	0.02196366446793	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_274	DAPL1;LIFR;CRTAC1;AVPR1A;KDM5D;PTK2B;ACTG2;PDE4B;TMEM161B-AS1;DACH1;SPHK2;CCR7;MPC1;QSOX1;KIF13B;SDF4;PHKB;CLDN4;CPNE5;WDR60;FOXN3;SH2D4A;CAPS;SH2B3;COL15A1;AL121845.4;RUNDC3A;PALM2-AKAP2;AC020916.1;RBMS3;HHIP;ZNF423;AC004233.2;PIK3R5;CACNB1	0.00433090761914986	0.00676473725253293	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_275	FGF2;SPTLC3;L3MBTL4;AC084375.1;PMEL;CLEC2D;LPXN;PDE4B;CMTR2;DACH1;INPP5A;LINC01608;OAZ2;LEAP2;AP004609.3;LRP1;PCTP;LINC02532;FAM151A;RHBDF1;IQGAP2;ZBTB48;CDK9;JADE2;SHISA4;CDH3;ITGB1-DT;CPVL;CDC42EP3;SLC7A7;SAMD9L;SLFN12;LILRB3;CD19;ZDBF2	0.0134173298672745	0.0196851961723604	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_276	PALMD;CDK18;CCL4L2;CST7;FHL2;FRYL;SKAP1;CD7;ACSM1;TLR8;CAVIN2;SMIM22;SCYL1;NNT;NRP2;SELENOH;SLC17A9;TAPBPL;DLEU2;STK39;OCIAD2;TGFBR3;ZNF780A;PART1;SAMD4A;AL022341.1;AL355472.3;SULT1A2;ETV6;DOK2;STAMBPL1;ITGB8;CHRDL1;HIVEP3;SCOC-AS1	-0.00041510857327689	0.0108513922566697	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_277	SLC27A1;ENDOD1;TREM2;CETP;POLR2J3;MMD;TMC8;IGF2BP1;CDC42EP3;TSPOAP1-AS1;IRF9;ZNF575;SNRPA;HSD17B10;TIE1;C12orf57;PPP1R18;TANGO2;RNASEL;KIAA2026;PACSIN2;AP1M2;ADRA2C;ELK3;XPO7;AL161665.1;AC009560.1;LPIN1;MTHFR;VMO1;PTPN7;MAP6;LINC02716;SFRP5;ITGA10	0.00387971067623796	0.0115520641261434	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_278	NPL;PAQR7;CCDC170;ARHGAP25;LRRC3;GPRIN3;APOBEC3C;RASAL3;WFDC2;PINLYP;GNAI1;TCF21;CCNC;THBS1;MARVELD1;VCP;IFI27L2;MAFF;LINC01137;LOX;SHROOM1;ZBTB4;CDC40;RALGDS;CLDN18;AC109347.1;C6orf163;ATF3;PPM1K;STAMBPL1;KDM8;CTSE;ARHGAP15;PRAM1;LRRC37A2	0.00882684554793791	0.0186913283125276	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_279	SECTM1;BCL2L11;CLIP3;FGD2;IKZF1;ENTPD1;IFT57;LILRB4;GPC6;ACTL10;ATF7IP;ADAMDEC1;FKBP4;GOLPH3;GCKR;SIGMAR1;AP1G1;POLB;CLEC4M;ZNHIT6;CRK;SLC7A11;ADGRL4;APBB3;CLDN4;AC107464.3;INSC;NCOA7;ZBTB20;BCL2;CNEP1R1;SUCLG2-AS1;SLC22A17;DNM3OS;FGF12	0.0161931389468607	0.00700443017894767	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_280	GLIPR2;RND1;FAM151A;PMEL;IRF8;C1orf162;MIS18BP1;FAHD2B;SPTLC3;TMEM200C;PHF14;MEDAG;RTCB;FLOT1;OSTF1;SELENOH;ARSD;PPP3R1;OASL;NGEF;ACSL3;FGL2;MRC2;ELN;LMAN2L;AC036214.2;AC090617.3;SP100;SLC27A1;ADRB2;TMTC1;CHIC1;TRAF1;BRSK1;TRPM3	0.0160530480012811	0.0112602655774663	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_281	CARD16;PIM2;POU2F2;AVPR1A;CYTH4;TMOD1;HIVEP1;ZNF337;BBX;GALNT15;ICAM2;GATA3;GTF3C6;CALU;ITGAX;GJB1;BNIP3L;TCOF1;ARHGEF6;PPIL4;UBE2I;ARHGAP45;SPTY2D1;SH2B3;ATM;AC099066.2;RUNDC3A;RRAS;SAP25;PAMR1;TBC1D8B;LINC02608;RRAD;RAI2;ZNF608	0.0269280805829066	0.0156045795143208	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_282	SRPX;C3AR1;CLIP3;FPR3;FRZB;MOSMO;AOAH;RAB3IL1;ARID5B;C9orf152;RNMT;OSCP1;SELENON;ANP32B;MICAL2;NAPRT;NAGS;FLYWCH1;MEMO1;GLIPR2;CENPB;ABLIM3;MORC4;TRIM56;C2CD2;UXT-AS1;AC079781.5;NPDC1;PALMD;PLA2G5;ZG16;LILRA4;RHOJ;VSIG2;ARHGEF25	-0.0032577472238157	0.0169724326781697	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_283	SATB1;TTPA;ZNF584;CD86;FAS;CLN8;LPXN;TMEM161B;LAIR1;LPAR5;STEAP1;ROR2;GRB2;MAGED1;RSPRY1;TM7SF2;PHKB;FOXJ3;SLC9A1;REV1;TCIRG1;CD53;LOX;ELK3;CGA;AC018553.1;LINC02606;LINC00963;BASP1;LINC01146;NDRG4;AC090912.2;LINS1;BCL2A1;TRIL	0.00624797152221154	0.0214824563675949	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_284	RBP7;HK1;TMTC1;CTHRC1;DBH;HIC1;GEM;CWF19L2;TBXAS1;SLC5A1;PPP2R2A;TM6SF1;HMGCR;SRSF5;STK17B;EIF2S3;HSPB6;NFKBIZ;MNDA;SLC7A6;PLTP;ABCA6;CDC42EP3;MICAL1;GRASP;UPK1A-AS1;CDH3;SERPINE2;CEP170;OLFML2B;BMERB1;MIR155HG;AC092069.1;PRRX1;ZNF528-AS1	0.0337147278748502	0.0322656502443511	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_285	CELF2;EPPK1;CDH11;BMP2;FRMD6;CCDC186;CRHBP;AHI1;RB1;FO393401.1;MEF2A;ALDH1L2;SHFL;LPGAT1;SEMA4B;TSC22D1;MCAM;CCDC88B;APOBEC3F;HIC1;ACTR3;TTC9;NLK;RALGDS;ZNF644;AL136531.1;AC024337.2;SYNPO;ZSWIM6;VAT1L;CSGALNACT1;ITGB8;LINC00342;NKX1-2;AL356056.2	0.00970350394161628	0.0091642441618738	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_286	C3AR1;PITPNM2;HEPH;LRRK1;LILRB4;ARHGAP26;HIVEP2;USPL1;NOC3L;NTNG2;C1QTNF6;LINC01608;TMX4;CHP1;AQP11;COL6A1;ECHDC1;ISG20;PIBF1;AGO4;TMEM45B;FCN3;GALNT10;KYNU;SERTAD1;SOX2-OT;AL355472.3;NMRAL1;PPM1K;SCD5;MYOF;ANKRD23;ANKRD26;CCDC144A;ZNF440	0.0199150689518572	0.0209562463003018	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_287	LPAR6;BASP1;TBXA2R;FGD2;ACTR3C;LDB2;ACVRL1;ALDH3B1;CAPN3;LRRN2;PPM1F;CNTN4;SEC16B;SON;TANGO2;RBP1;CAV2;SDCCAG8;TBC1D8B;MED23;AKR7A2;ABLIM3;ZSWIM6;ETV5;GDA;CFAP43;INSC;S100A14;JDP2;CDK11A;MAP3K5;ARSG;AC004889.1;PLAC8;TRIL	0.00122277833808572	0.0132282565293712	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
