input_id	analysis_id	script	input_expression	identity	sha256	classification	included_file	upstream_script	public_source	reason	status
IO0679	A051	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	p.read_bytes()	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0697	A052	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	pd.read_excel(matrix_path, engine='openpyxl')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0698	A052	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	pd.read_csv(I / 'GSE94859_SAMPLE_PAIRING_LEDGER.tsv', sep='\t', keep_default_na=False)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0699	A052	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	pd.read_csv(I / 'GSE94859_GENOTYPE_MAPPING.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0700	A052	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	pd.read_csv(I / 'PTPN22_MECHANISM_PROGRAMS_FROZEN.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0701	A052	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	(ROOT / '01_manifest/METHODS_LOCK.json').read_text()	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0702	A052	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	pd.read_csv(ROOT / '01_manifest/PRE_ANALYSIS_LOCK_SHA256.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0703	A052	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	pd.read_csv(ROOT / '01_manifest/INPUT_SHA256.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0704	A052	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	p.read_bytes()	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0735	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_excel(I / 'GSE94859_RPKMs.xlsx', engine='openpyxl')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0736	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_csv(I / 'PTPN22_MECHANISM_PROGRAMS_FROZEN.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0737	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_csv(ROOT / '03_primary/GSE94859_AF35_ACTIVATION_DELTA.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0738	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_csv(ROOT / '04_secondary/GSE94859_PROGRAM_GENOTYPE_INTERACTION.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0739	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_csv(ROOT / '08_qa/AF35_BOOTSTRAP_DISTRIBUTION.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0740	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_csv(ROOT / '05_robustness/GSE94859_AF35_LODO.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0741	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_csv(ROOT / '05_robustness/GSE94859_AF35_COVARIATE_SENSITIVITY.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0742	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_csv(ROOT / '03_primary/GSE94859_AF35_GENOTYPE_INTERACTION.tsv', sep='\t')	PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/03_primary/GSE94859_AF35_GENOTYPE_INTERACTION.tsv	482e02e4822cf53b85acaee71eef94bade01bb01962f6ce5a6294c8a6739ccdc	UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0743	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_csv(I / 'GSE94859_SAMPLE_PAIRING_LEDGER.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0744	A053	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/03_independent_numeric_qa.py	pd.read_csv(ROOT / '02_scores/FROZEN_SCORES_BEFORE_GENOTYPE_JOIN.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0746	A054	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/00_reuse_sources.py	pd.read_csv(OLD / '09_qa/DELIVERABLE_MANIFEST_SHA256.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0747	A054	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/00_reuse_sources.py	pd.read_csv(OLD / '01_source/RELEASED_STATE_ORDER.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0748	A054	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/00_reuse_sources.py	pd.read_csv(ROOT / 'data/ANALYSIS_INPUT_RESPONSE_BLIND.tsv.gz', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0749	A054	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/00_reuse_sources.py	pd.read_csv(p, sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0750	A054	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/00_reuse_sources.py	p.read_text(encoding='utf-8')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0757	A055	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/02_analyze.py	read(ROOT / 'data/ANALYSIS_INPUT_RESPONSE_BLIND.tsv.gz')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0758	A055	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/02_analyze.py	read(ROOT / '03_lineage/PTPN22_STATE_LINEAGE_MAP.tsv')	PTPN22_STATE_AXIS_SPECIFICITY_v1/03_lineage/PTPN22_STATE_LINEAGE_MAP.tsv	0465a8e21a94ecb5091ef10930fe42285f6de16e24e3ab6f237b0e32b71b5016	UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0759	A055	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/02_analyze.py	pd.read_csv(p, sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0760	A055	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/02_analyze.py	(ROOT / '02_manifest/FREEZE_LOCK.json').read_text()	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0761	A055	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/02_analyze.py	read(OLD / '03_primary/PTPN22_AF35_PATIENT_COUPLING_DECOMPOSITION.tsv')	PTPN22_AF35_COUPLING_ARCHITECTURE_v1/03_primary/PTPN22_AF35_PATIENT_COUPLING_DECOMPOSITION.tsv	9304e6c0e09e82113aec38e501cd673fbbbf0c7859fab6b44e82eea8ebeee620	UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0762	A055	scripts/current/02_state/sources/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/02_analyze.py	(ROOT / p).read_bytes()	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0780	A057	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	read(C / 'COMPLETE_SHA256_MANIFEST.tsv')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0781	A057	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	read(C / 'eligible_manifests/WU_ELIGIBLE_MAPPED_CELL_MEMBERSHIP.tsv.gz')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0782	A057	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	read(C / 'eligible_manifests/WU_ELIGIBLE_REGION_SPOTS.tsv')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0783	A057	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	read(C / 'eligible_manifests/WU_ELIGIBLE_REGIONS.tsv')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0784	A057	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	(C / 'QA/PROTECTED_INPUT_BASELINE.json').read_text(encoding='utf-8')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0794	A058	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	read(OUT / 'data/FROZEN_DC_CD8_HIGH_LOW_CELLS.tsv.gz')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0795	A058	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	read(OUT / 'WU_AF35_DC_CD8_TOPOLOGY_ELIGIBILITY.tsv')	WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/WU_AF35_DC_CD8_TOPOLOGY_ELIGIBILITY.tsv	5ec59674ee2ab03073be5f42bbf0ea1cd1af385aab323c7ae5b4dddf8522011a	UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0796	A058	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	(OUT / 'QA/OUTCOME_START.json').read_text()	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0812	A059	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/common.py	pd.read_csv(p, sep='\t', dtype={'patient_id': str, 'cell_id': str, 'region_id': str, 'spot_id': str})	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0813	A059	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/common.py	(OUT / 'WU_AF35_DC_CD8_TOPOLOGY_FREEZE_LOCK.json').read_text(encoding='utf-8')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0814	A059	scripts/current/05_spatial/sources/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/common.py	f.read(2 ** 20)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
INCLUDED_S02_01	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S02_01.tsv	derived_data/publication_source_tables/S02_01.tsv	23f270764398e386333e48fa1c13d00a5847b2758a8eb67a5d23a21fa2b8f482	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S02_01.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S02_02	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S02_02.tsv	derived_data/publication_source_tables/S02_02.tsv	d49d75abcfe4f767ee9bfa41662ab4c5c215ea44361bef383fccfcfdc29e9665	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S02_02.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S03_04	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S03_04.tsv	derived_data/publication_source_tables/S03_04.tsv	9e98004533cc0e15b33ee3dae27bb8012a9ec6e497c0117f1a027ff10fc31bc1	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S03_04.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S04_01	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S04_01.tsv	derived_data/publication_source_tables/S04_01.tsv	a13bfceda3810336264e00d65c9de6293da5278dc2da66b4acd0209fcf3e5f1c	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S04_01.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S04_02	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S04_02.tsv	derived_data/publication_source_tables/S04_02.tsv	88948509703a0411c09cea6fb649c647c4f984058ac2080c36118b1b9f499c0c	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S04_02.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S04_03	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S04_03.tsv	derived_data/publication_source_tables/S04_03.tsv	88948509703a0411c09cea6fb649c647c4f984058ac2080c36118b1b9f499c0c	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S04_03.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S04_04	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S04_04.tsv	derived_data/publication_source_tables/S04_04.tsv	7d676631ace7cdb5cb41aecabce322fb9ec379a08977d1b47609dd02d01f28fe	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S04_04.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S04_05	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S04_05.tsv	derived_data/publication_source_tables/S04_05.tsv	0bacb255224420a2b67526706ba5d97e479c5d203069adb851fd7ddf1d3782b7	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S04_05.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S05_01	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S05_01.tsv	derived_data/publication_source_tables/S05_01.tsv	3d9f69e9eb478e7d45f8d77705454f3f2ab845b64b7db40b172f571dcf7fe2ba	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S05_01.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S05_02	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S05_02.tsv	derived_data/publication_source_tables/S05_02.tsv	1de87511d871048adf22c5a51d8ccae7a127966270d8fee9bcb02836ff496f04	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S05_02.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S05_03	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S05_03.tsv	derived_data/publication_source_tables/S05_03.tsv	df732e05ed546703ef90a70c13a27143d1668978572f912ab2934f340a6f4efe	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S05_03.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S05_07	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S05_07.tsv	derived_data/publication_source_tables/S05_07.tsv	280cdb57b09e90402e079da5419f68afd023660948d3e8c9a7d1f0ce31a735d7	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S05_07.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S05_11	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S05_11.tsv	derived_data/publication_source_tables/S05_11.tsv	d715805c4e44f396b043a9ae4358bcf09abba760718151e5e73dd018627454b4	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S05_11.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S05_13	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S05_13.tsv	derived_data/publication_source_tables/S05_13.tsv	111f8f2bf943357b24e276a33bf455a3c684b61f7ee195d2b411801ecbb6af1e	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S05_13.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S05_15	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S05_15.tsv	derived_data/publication_source_tables/S05_15.tsv	70f0aacf270f8e1f751fc236981e8e629483a2b339ad6075cb92fd5b0c11e7c7	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S05_15.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
