analysis_id	main_or_supp	figure_table_panel	dataset	biological_unit	active_script	config_file	raw_or_source_input	derived_input	input_hash	primary_output	output_hash	source_table	source_table_hash	environment	notes
TABLE_S12_03	Supplement	Table S12 part 3	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		derived_data/publication_source_tables/S12_03.tsv	feb9e5ea8b7254f3ff8a1538005d900a2be4e827baa41d5824e781fce6da61e4	HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/recovered_sources/CLINICAL_ROBUSTNESS_FROZEN_SUMMARY.tsv	feb9e5ea8b7254f3ff8a1538005d900a2be4e827baa41d5824e781fce6da61e4	environment/; historical records only; complete locked environment unavailable	Descriptive summaries extracted from existing ablation and dropout results. Exact frozen source export; no reanalysis. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S13_01	Supplement	Table S13 part 1	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/tables/S13_01.tsv	9b54de39f3286663aa707367dd4b208a325d66f9720903458c9835774a21e004	AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/AF35_MATCHED_NULL_PROGRAM_MANIFEST.tsv	9005ad3f8f85dc3e479614ea752e68229b19f2a56e758e52000dd8108c27002e	environment/; historical records only; complete locked environment unavailable	Matched-program eligibility and clinical reference results (unadjusted reference). Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S13_02	Supplement	Table S13 part 2	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		derived_data/publication_source_tables/S13_02.tsv	ad210120deff2f6567825e90688ade7ef37971c7d22327ea5213601176f0a631	AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/AF35_MATCHED_NULL_CROSS_COHORT.tsv	77385838a7119735ac6a4423b5635fe8bae42d0aa79b6b67ec12495127a3f69b	environment/; historical records only; complete locked environment unavailable	Matched-program eligibility and clinical reference results (unadjusted reference). Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S13_03	Supplement	Table S13 part 3	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		derived_data/publication_source_tables/S13_03.tsv	633c059412341e4a2ebda8e3d3ac9ebe3d1ca09db7520e0919a0c3a42cb71117	AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/AF35_MATCHED_NULL_PRIMARY_SUMMARY.tsv	3c6e8fdc5b9459252b5d139c3cdf39e41803cf1177be200e6867c6125b831e25	environment/; historical records only; complete locked environment unavailable	Matched-program eligibility and clinical reference results (unadjusted reference). Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S13_04	Supplement	Table S13 part 4	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		derived_data/publication_source_tables/S13_04.tsv	61e46155c1ac04c0b44fea541ac4a304e240e30677a9a2058128efd9d2331da4	AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/AF35_MATCHED_NULL_PROGRAM_EFFECTS.tsv	15ccdae92f0984467457c529f1abf404c1a848ff6edc8a82d805b2052e31d7e7	environment/; historical records only; complete locked environment unavailable	Matched-program eligibility and clinical reference results (unadjusted reference). Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S14_01	Supplement	Table S14 part 1	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		derived_data/publication_source_tables/S14_01.tsv	5cb684d8849355ca01b95792a2c934781e4b7d9c93eec4b8b53794114ba15b98	HCC_ICI_project/05_results/tables/phase19b_published_benchmark/AF35_PUBLISHED_SIGNATURE_MOLECULAR_RELATIONSHIPS.tsv	1119916bd571cd5975dcee69330ba2c730bb39fc273b922f54eb79d1330bfe44	environment/; historical records only; complete locked environment unavailable	Published 20-gene interferon program molecular and conditional comparison. Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S14_02	Supplement	Table S14 part 2	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		derived_data/publication_source_tables/S14_02.tsv	677e10da928c33d64e9111182cccd7b8982447f5021c11dc64ee59021238f9f2	HCC_ICI_project/05_results/tables/phase19b_published_benchmark/PHASE19B_AF35_CONDITIONAL_PUBLISHED_SIGNATURE_MODELS.tsv	5c8a17f3a0cd82b9fa30f104efc295a9904d010b56cb5a62c63340d7ba1ee1bd	environment/; historical records only; complete locked environment unavailable	Published 20-gene interferon program molecular and conditional comparison. Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S14_03	Supplement	Table S14 part 3	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		derived_data/publication_source_tables/S14_03.tsv	0031c83a37bea203089c47e4f0e972baac9d37b73728fbd7d8872fe93a268c57	HCC_ICI_project/05_results/tables/phase19b_published_benchmark/PHASE19B_AF35_PUBLISHED_SIGNATURE_RESIDUAL_SENSITIVITY.tsv	84784755d199fe9c983fa16f2bf1d51f788be5fd3426e8d58dd44a699573bc9f	environment/; historical records only; complete locked environment unavailable	Published 20-gene interferon program molecular and conditional comparison. Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S15_01	Supplement	Table S15 part 1	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/tables/S15_01.tsv	c654420513c47a16404aa44e0cc52387eee0be1eda09f5a801d7bf55ea811437	HCC_ICI_project/01_metadata/phase19_final_prewriting/PHASE19_FILE_MANIFEST_SHA256.tsv	79579b7e7b6fcd76389e2d8dcd2cd83ab065ecb785ac10c147cd74b43c887060	environment/; historical records only; complete locked environment unavailable	Software, scripts and reproducibility manifest. Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S15_02	Supplement	Table S15 part 2	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/tables/S15_02.tsv	d31d775be6b8f4353c59c7d9e511f57df6520e02fcb478b2b903c6e40990a034	HCC_ICI_project/01_metadata/final_harmonization/HCC_ICI_V10_FINAL_HARMONIZATION_FREEZE_MANIFEST_SHA256.tsv	5abcd06a227fa6125a339a4509e43f839648f350e3be29c1dfeb6bc9254fa258	environment/; historical records only; complete locked environment unavailable	Software, scripts and reproducibility manifest. Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S15_03	Supplement	Table S15 part 3	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/tables/S15_03.tsv	e5f4154818d873dfbcab6d611f6b1fcad33a1b7de87c72f0c6666b1638f776e2	HCC_ICI_project/01_metadata/phase17_dual_strengthening/PHASE17_FILE_MANIFEST_SHA256.tsv	ea634dbfcc42104f4da1891b4ac736a75d50c26cb663c4e130825b5e19a8d95b	environment/; historical records only; complete locked environment unavailable	Software, scripts and reproducibility manifest. Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S15_04	Supplement	Table S15 part 4	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/tables/S15_04.tsv	6bb90d6bd729581ca475ec4771867affb28b35b49feae3906924487d2e3704af	新绘图流程/FIGURE1_DISPLAY_SUPPORT_UMAP_AND_PROGRAM_ANALYSIS_V1/SOFTWARE_VERSIONS.tsv	1815ed237e8393c2081750b2c3f8f629b514856997041378312057e5d96198c6	environment/; historical records only; complete locked environment unavailable	Software, scripts and reproducibility manifest. Scientific values retained. Absolute path-valued text reduced to filenames for publication. Full source retained in audit archive. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S15_05	Supplement	Table S15 part 5	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/tables/S15_05.tsv	3533013ea1d8829efdd73acf9115bc6a8d372215a3823fb76e0bce03e60b8d5a	HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/recovered_sources/PYTHON_SPATIAL_ENVIRONMENT.tsv	3533013ea1d8829efdd73acf9115bc6a8d372215a3823fb76e0bce03e60b8d5a	environment/; historical records only; complete locked environment unavailable	Actual Python spatial composition and topology environment. Exact frozen source export; no reanalysis. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
TABLE_S15_06	Supplement	Table S15 part 6	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/tables/S15_06.tsv	7a9ceaa90bfbf86ca083d2b07b949488d7884e7465814b6315e1ec87b5ba9752	HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/CURRENT_ANALYSIS_ENTRYPOINTS.tsv	7a9ceaa90bfbf86ca083d2b07b949488d7884e7465814b6315e1ec87b5ba9752	environment/; historical records only; complete locked environment unavailable	Current analytical and display entrypoints; static source inspection. ACTIVE_CURRENT/HISTORICAL/DEPRECATED/DISPLAY_ONLY separated; not a tested full raw-data pipeline. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
SUPP_FIG_01	Supplement	Figure S1	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S01.pdf	d321f02a2bbbfce6052016e4018baf11294834e383427bdc90c7a169b0bcd6f7	新绘图流程/FIGURE1_DISPLAY_SUPPORT_UMAP_AND_PROGRAM_ANALYSIS_V1/FIGURE1_DISPLAY_UMAP_COORDINATES_V1.tsv | 新绘图流程/FIGURE1_DISPLAY_SUPPORT_UMAP_AND_PROGRAM_ANALYSIS_V1/FIGURE1_MARKER_UMAP_VALUES_V1.tsv	3278bee103925ec4796d263d77a3568a168b3079e2fcf970576fbf6b13286f93 | 8f93acc2c4eac0072b777fadfbc962d8f6794de4e23f8a636a75472cfcfbdb99	environment/; historical records only; complete locked environment unavailable	Source bindings read from frozen supplementary display assembler; page variants covered by this figure-level row. Display assembler not treated as analysis producer. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
SUPP_FIG_02	Supplement	Figure S2	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S02.pdf	9d58f293fe0e1430b2d756e1d278186712a08b9734c7ad1f05126d6fd4ed9c3f	HCC_ICI_project/05_results/tables/final_harmonization/PTPN22_FINAL_META_MODELS.tsv | PTPN22_AF35_COUPLING_ARCHITECTURE_v1/03_primary/PTPN22_AF35_PATIENT_COUPLING_DECOMPOSITION.tsv	51dc935060c676ea5b380abd4b92f322eb6bf0cb55b9164cc7b6c4b4da4b63f6 | 9304e6c0e09e82113aec38e501cd673fbbbf0c7859fab6b44e82eea8ebeee620	environment/; historical records only; complete locked environment unavailable	Source bindings read from frozen supplementary display assembler; page variants covered by this figure-level row. Display assembler not treated as analysis producer. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
SUPP_FIG_03	Supplement	Figure S3	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S03.pdf	450818f418e0b8d0f5e622375427b679928897d7ee945482788740e66159af8f	PTPN22_AF35_PROGRAM_PERTURBATION_PROJECTION_v1/PTPN22_AF35_SYSTEM_PROGRAM_SHIFT.tsv | PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/03_primary/GSE94859_AF35_GENOTYPE_INTERACTION.tsv	8fca0555b3392a3a5c2ad18651a03d26942e2033ab72f9092e9914aa5876a1d1 | 482e02e4822cf53b85acaee71eef94bade01bb01962f6ce5a6294c8a6739ccdc	environment/; historical records only; complete locked environment unavailable	Source bindings read from frozen supplementary display assembler; page variants covered by this figure-level row. Display assembler not treated as analysis producer. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
SUPP_FIG_04	Supplement	Figure S4	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S04.pdf	e9785c4544452fc1972708340afe0767066a06b3f077d57155419d8f134bb42a	AF35_RESPONSE_BLIND_PROGRAM_COHERENCE_v1/AF35_PROGRAM_COHERENCE_RANDOM_REFERENCE_SUMMARY.tsv	2907681423220cdc70612e6363e5c4d742cbb1beb28f55ad8b4367f0d81d7a64	environment/; historical records only; complete locked environment unavailable	Source bindings read from frozen supplementary display assembler; page variants covered by this figure-level row. Display assembler not treated as analysis producer. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
SUPP_FIG_05	Supplement	Figure S5	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S05_1.pdf | HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S05_2.pdf | HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S05_3.pdf	c064406017db039ff2b9afad29c6a276f1f40d79e0ac240a8fc6a5da18490993 | cdb7121e87fcfb6470b97e141363a2b18ee5ab27ccf9a1e351403405aaa90c28 | cf707b29620a96d4fa0166882f1d1f30755964b5d9b1e500d5a5f7cb4875a3da	HCC_ICI_project/05_results/tables/phase17b_af35_portability/PHASE17B_AF35_LEAVE_ONE_GENE_OUT.tsv | HCC_ICI_project/05_results/tables/phase17b_af35_portability/PHASE17B_AF35_RANDOM_DROPOUT_SUMMARY.tsv | HCC_ICI_project/05_results/tables/phase17b_af35_portability/PHASE17B_AF35_WORST_CASE_DROPOUT.tsv | HCC_ICI_project/05_results/tables/phase17b_af35_portability/PHASE17B_AF35_DEPTH_THINNING.tsv | HCC_ICI_project/05_results/tables/phase17b_af35_portability/PHASE17B_AF35_RANK_SCORE_SENSITIVITY.tsv | HCC_ICI_project/05_results/tables/phase17b_af35_portability/PHASE17B_AF35_SINGLE_GENE_DOMINANCE.tsv | AF35_RESPONSE_BLIND_PROGRAM_COHERENCE_v1/AF35_PROGRAM_COHERENCE_RANDOM_REFERENCE_SUMMARY.tsv | AF35_RESPONSE_BLIND_PROGRAM_COHERENCE_v1/AF35_PROGRAM_COHERENCE_RANDOM_REFERENCE_RESULTS.tsv	05812dcbcca0ce89a16b6fb5f53c02f47c0fe4eaf6ef9cfb89d1a391ccb03860 | b12a663c99a357862bc2b22f54ef2b579f385272c874c071c320cc66aec81304 | 790bb7cd7b372e12e7de74de19298023e04c0c6662a681b6b2ac2e3a07d82511 | 69458f5f6f4f960b5f661ac6da4ff3c5dc17b420c39ecece8a097a2cf9ab1338 | 4f395e37e510d3341ec2e236565676a78314c3001c1f8d4f50766c2e28f93b21 | 59930375412e2275fbb0db0dca4682dce096788a4e264cb991ce4859da7aacae | 2907681423220cdc70612e6363e5c4d742cbb1beb28f55ad8b4367f0d81d7a64 | af4dd9830cd4be85c1b3e8e59252921940c502647a009de24aa395f39025cdee	environment/; historical records only; complete locked environment unavailable	Source bindings read from frozen supplementary display assembler; page variants covered by this figure-level row. Display assembler not treated as analysis producer. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
SUPP_FIG_06	Supplement	Figure S6	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S06.pdf	a679c5a4d23b296f307e932a611d95bc89c6088ca48c093515ff7134821b0a69	GSE235863_CLONE_STATE_DECOMPOSITION_v1/CLONE_STATE_EFFECT_SUMMARY.tsv	c3953c19c21e2a37932cd2ddedfe24619276876120ae2a1b8fe01adce11bb6f6	environment/; historical records only; complete locked environment unavailable	Source bindings read from frozen supplementary display assembler; page variants covered by this figure-level row. Display assembler not treated as analysis producer. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
SUPP_FIG_07	Supplement	Figure S7	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S07.pdf	4273f510cb1e8577b3c4e7de604fd294ef560f70b72760a425a142000ff1ee5c	GSE235863_CLONE_STATE_DECOMPOSITION_v1/CLONE_STATE_EFFECT_SUMMARY.tsv	c3953c19c21e2a37932cd2ddedfe24619276876120ae2a1b8fe01adce11bb6f6	environment/; historical records only; complete locked environment unavailable	Source bindings read from frozen supplementary display assembler; page variants covered by this figure-level row. Display assembler not treated as analysis producer. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
SUPP_FIG_08	Supplement	Figure S8	See source table and data/SOURCE_DATA_MANIFEST.tsv; panel-specific input contract unresolved	Patient/sample; cells/regions are nested observations where applicable	UNRESOLVED_NO_APPROVED_CURRENT_ENTRYPOINT	config/ANALYSIS_PARAMETER_MANIFEST.tsv	UNRESOLVED_PUBLIC_ACQUISITION_CONTRACT	NOT_REDISTRIBUTED_OR_UNRESOLVED		HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/supplement/figures/S08.pdf	25ae6456c1e88192d353902246fa49e1e8aa5067fac2003bc9105501acf4e5c7	AF35_CLINICAL_STATE_OCCUPANCY_DECOMPOSITION_v1/AF35_STATE_OCCUPANCY_CLINICAL_DECOMPOSITION.tsv | AF35_CLONOTYPE_NEUTRALIZED_STATE_OCCUPANCY_v1/AF35_CLONE_NEUTRALIZATION_CLINICAL_DECOMPOSITION.tsv | AF35_LONGITUDINAL_CLONAL_STATE_DYNAMICS_M2_CLEANROOM_v1/04_phaseB_results/AF35_M2_CLINICAL_LONGITUDINAL_CONTRASTS.tsv	e86acc76671a5aa24983d7089df32161d0ce8dff39cbb34736385a2788f0fb15 | 77daff8705363ada478b53fba4c496b2d554fd37d0b850492bc5e419d1031557 | b7f85c49eee9b207079f5a1d6e502bd80d74820ad7ff6505fd350bfd122518bd	environment/; historical records only; complete locked environment unavailable	Source bindings read from frozen supplementary display assembler; page variants covered by this figure-level row. Display assembler not treated as analysis producer. Source-table paths are original-workspace-relative evidence identifiers, not shipped paths. Candidate code evidence in SOURCE_SCRIPT_EVIDENCE.tsv; display code is not a numerical producer.
